Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Payment_Channel,Device_Type,Risk_Score,Fraud_Type,Is_Fraud
TXN009085,CUST1566,MER030,2025-07-18,18:16:32,Credit Card,26622,Credit Card,Laptop,9,None,No
TXN009086,CUST1273,MER009,2025-05-01,20:32:26,ATM Withdrawal,295,Debit Card,Tablet,16,None,No
TXN009087,CUST1497,MER022,2025-11-08,23:06:06,Net Banking,1491,Net Banking,Mobile,9,None,No
TXN009088,CUST1708,MER002,2025-09-28,05:42:16,UPI,9674,Net Banking,Mobile,5,None,No
TXN009089,CUST0954,MER032,2025-09-03,00:24:05,Net Banking,2756,Credit Card,Mobile,28,None,No
TXN009090,CUST1288,MER034,2025-05-13,18:39:56,ATM Withdrawal,5022,Credit Card,Mobile,5,None,No
TXN009091,CUST0521,MER009,2025-09-18,23:36:34,UPI,70,Credit Card,Laptop,12,None,No
TXN009092,CUST0074,MER020,2025-08-16,21:46:07,IMPS,13125,Debit Card,Laptop,14,None,No
TXN009093,CUST0445,MER014,2025-06-14,20:12:41,NEFT,990,UPI,Tablet,18,None,No
TXN009094,CUST1958,MER026,2025-08-31,13:58:55,Debit Card,37017,Net Banking,Tablet,15,None,No
TXN009095,CUST0860,MER004,2025-05-25,22:50:04,RTGS,11958,UPI,Tablet,10,None,No
TXN009096,CUST1361,MER020,2025-07-10,08:55:15,ATM Withdrawal,2965,Debit Card,Tablet,14,None,No
TXN009097,CUST1006,MER018,2025-02-05,04:11:03,Net Banking,13905,Credit Card,Mobile,43,None,No
TXN009098,CUST0844,MER011,2025-06-21,00:27:01,Debit Card,1129,Net Banking,Laptop,41,None,No
TXN009099,CUST1513,MER002,2025-02-21,19:44:25,RTGS,6163,Net Banking,Laptop,13,None,No
TXN009100,CUST0668,MER005,2025-04-20,00:49:09,Debit Card,11366,Credit Card,Tablet,44,None,No
TXN009101,CUST0259,MER027,2025-03-28,00:04:59,ATM Withdrawal,522,Debit Card,Tablet,40,None,No
TXN009102,CUST0866,MER008,2025-01-05,22:01:44,Debit Card,77785,Credit Card,Mobile,21,None,No
TXN009103,CUST1183,MER028,2025-09-11,16:51:50,Credit Card,14593,UPI,Tablet,7,None,No
TXN009104,CUST0437,MER015,2025-09-13,08:24:29,Credit Card,44245,Credit Card,Laptop,15,None,No
TXN009105,CUST1369,MER009,2025-12-21,09:07:31,Net Banking,9456,Debit Card,Tablet,5,None,No
TXN009106,CUST0381,MER025,2025-04-04,10:10:01,IMPS,3964,Net Banking,Tablet,5,None,No
TXN009107,CUST1798,MER030,2025-12-01,06:41:59,RTGS,25279,Debit Card,Laptop,23,None,No
TXN009108,CUST0773,MER004,2025-12-02,05:59:36,UPI,890,Credit Card,Mobile,15,None,No
TXN009109,CUST0995,MER010,2025-05-26,00:07:26,Credit Card,14510,Debit Card,Tablet,41,None,No
TXN009110,CUST0044,MER004,2025-05-07,18:25:09,Net Banking,4128,Net Banking,Laptop,15,None,No
TXN009111,CUST0584,MER014,2025-05-12,23:39:07,IMPS,1059,Credit Card,Mobile,18,None,No
TXN009112,CUST1018,MER016,2025-08-03,05:24:55,Debit Card,63801,Credit Card,Tablet,9,None,No
TXN009113,CUST1890,MER023,2025-08-27,07:14:40,ATM Withdrawal,216,Credit Card,Mobile,7,None,No
TXN009114,CUST1478,MER015,2025-05-14,12:43:10,NEFT,33581,Debit Card,Mobile,6,None,No
TXN009115,CUST0956,MER012,2025-01-03,05:30:08,Net Banking,30996,Debit Card,Tablet,23,None,No
TXN009116,CUST1673,MER003,2025-09-07,14:38:43,NEFT,4562,Debit Card,Mobile,22,None,No
TXN009117,CUST0955,MER021,2025-06-12,18:31:28,Credit Card,10700,Net Banking,Laptop,9,None,No
TXN009118,CUST1511,MER012,2025-09-01,08:02:05,UPI,2909,UPI,Laptop,22,None,No
TXN009119,CUST1562,MER028,2025-03-18,04:43:22,ATM Withdrawal,9664,Credit Card,Laptop,25,None,No
TXN009120,CUST1268,MER004,2025-02-25,21:08:58,Debit Card,84759,Debit Card,Mobile,51,None,No
TXN009121,CUST0611,MER023,2025-02-28,01:10:15,IMPS,1897,UPI,Laptop,38,None,No
TXN009122,CUST0997,MER022,2025-07-15,21:23:59,NEFT,3356,UPI,Tablet,15,None,No
TXN009123,CUST1954,MER014,2025-02-02,13:58:36,NEFT,28937,UPI,Tablet,24,None,No
TXN009124,CUST0318,MER030,2025-10-16,17:10:50,Credit Card,1574,Credit Card,Mobile,6,None,No
TXN009125,CUST0576,MER019,2025-03-18,01:10:18,Net Banking,2600,UPI,Laptop,39,None,No
TXN009126,CUST1789,MER006,2025-04-18,13:05:32,IMPS,5327,Credit Card,Mobile,25,None,No
TXN009127,CUST1788,MER026,2025-11-23,13:50:32,NEFT,23031,Credit Card,Laptop,19,None,No
TXN009128,CUST0337,MER001,2025-11-02,19:55:37,IMPS,14177,UPI,Laptop,5,None,No
TXN009129,CUST1189,MER032,2025-09-01,12:41:08,RTGS,5196,Debit Card,Laptop,16,None,No
TXN009130,CUST1412,MER029,2025-04-09,03:28:52,Debit Card,1331,Net Banking,Tablet,40,None,No
TXN009131,CUST1222,MER028,2025-01-13,08:43:30,IMPS,1899,UPI,Tablet,25,None,No
TXN009132,CUST1885,MER033,2025-09-27,10:37:08,Debit Card,90200,Debit Card,Laptop,58,None,No
TXN009133,CUST0996,MER010,2025-11-27,22:23:21,IMPS,1064,Debit Card,Mobile,23,None,No
TXN009134,CUST1833,MER003,2025-11-11,10:44:16,ATM Withdrawal,8235,Net Banking,Laptop,25,None,No
TXN009135,CUST0860,MER009,2025-05-28,15:15:25,NEFT,12910,UPI,Tablet,8,None,No
TXN009136,CUST1354,MER026,2025-09-24,13:36:55,Debit Card,1656,Debit Card,Mobile,15,None,No
TXN009137,CUST0575,MER031,2025-05-09,18:41:42,IMPS,508,Debit Card,Tablet,25,None,No
TXN009138,CUST1982,MER024,2025-07-05,12:48:58,Debit Card,13352,Credit Card,Tablet,15,None,No
TXN009139,CUST0169,MER024,2025-07-30,01:52:50,NEFT,2218,Net Banking,Tablet,32,None,No
TXN009140,CUST1681,MER001,2025-06-24,23:13:29,IMPS,66987,Credit Card,Tablet,5,None,No
TXN009141,CUST0992,MER008,2025-04-03,15:31:07,Credit Card,6027,Debit Card,Laptop,18,None,No
TXN009142,CUST1108,MER017,2025-08-29,06:03:38,IMPS,11392,Debit Card,Tablet,14,None,No
TXN009143,CUST0045,MER022,2025-04-24,09:53:54,UPI,55474,Debit Card,Mobile,18,None,No
TXN009144,CUST1634,MER012,2025-06-05,20:27:23,ATM Withdrawal,10560,Credit Card,Tablet,12,None,No
TXN009145,CUST1099,MER030,2025-05-22,08:38:09,Net Banking,16633,Debit Card,Tablet,24,None,No
TXN009146,CUST0941,MER023,2025-05-03,17:45:36,Net Banking,15417,Credit Card,Tablet,22,None,No
TXN009147,CUST0210,MER029,2025-02-24,15:35:00,Credit Card,35024,UPI,Tablet,22,None,No
TXN009148,CUST1838,MER027,2025-07-29,00:48:40,RTGS,23925,Credit Card,Mobile,28,None,No
TXN009149,CUST0525,MER026,2025-01-30,07:32:50,Credit Card,1423,UPI,Mobile,14,None,No
TXN009150,CUST0558,MER020,2025-10-03,22:49:30,Debit Card,2953,Credit Card,Tablet,16,None,No
TXN009151,CUST0290,MER012,2025-12-21,05:25:11,RTGS,7219,Credit Card,Laptop,25,None,No
TXN009152,CUST1710,MER027,2025-04-14,13:49:20,Credit Card,2100,UPI,Laptop,20,None,No
TXN009153,CUST1896,MER034,2025-12-12,09:17:42,Credit Card,65052,UPI,Laptop,7,None,No
TXN009154,CUST0226,MER020,2025-07-08,19:34:11,Credit Card,341,Credit Card,Mobile,8,None,No
TXN009155,CUST1208,MER033,2025-02-15,04:44:41,RTGS,19604,Net Banking,Mobile,39,None,No
TXN009156,CUST0730,MER012,2025-03-14,06:03:15,Net Banking,26111,Credit Card,Tablet,17,None,No
TXN009157,CUST0546,MER003,2025-03-08,12:52:08,NEFT,3175,Net Banking,Tablet,22,None,No
TXN009158,CUST1114,MER032,2025-08-01,22:54:51,Net Banking,15290,UPI,Tablet,22,None,No
TXN009159,CUST0438,MER019,2025-03-26,23:56:54,Net Banking,13048,Net Banking,Tablet,10,None,No
TXN009160,CUST0639,MER008,2025-08-02,13:03:25,Net Banking,62599,Debit Card,Tablet,13,None,No
TXN009161,CUST0416,MER016,2025-05-11,12:51:31,UPI,7207,UPI,Tablet,17,None,No
TXN009162,CUST1731,MER030,2025-03-03,13:39:37,RTGS,25373,Net Banking,Tablet,10,None,No
TXN009163,CUST1183,MER016,2025-03-30,01:47:02,RTGS,12845,UPI,Tablet,29,None,No
TXN009164,CUST1606,MER026,2025-05-01,17:46:05,NEFT,6786,Debit Card,Tablet,14,None,No
TXN009165,CUST1494,MER014,2025-04-10,19:59:14,Debit Card,16611,Credit Card,Tablet,24,None,No
TXN009166,CUST1516,MER002,2025-01-19,11:15:55,Debit Card,1174,Net Banking,Mobile,20,None,No
TXN009167,CUST0292,MER004,2025-04-23,16:54:13,IMPS,2206,Credit Card,Tablet,19,None,No
TXN009168,CUST1570,MER009,2025-09-09,03:56:56,UPI,5625,UPI,Mobile,29,None,No
TXN009169,CUST0649,MER021,2025-05-23,09:44:04,UPI,13107,Net Banking,Mobile,6,None,No
TXN009170,CUST0213,MER031,2025-01-03,18:07:11,UPI,28317,Debit Card,Laptop,15,None,No
TXN009171,CUST0331,MER016,2025-11-04,07:06:55,ATM Withdrawal,12537,UPI,Laptop,13,None,No
TXN009172,CUST0410,MER003,2025-10-08,19:05:19,Debit Card,1915,Debit Card,Mobile,24,None,No
TXN009173,CUST1767,MER029,2025-11-21,06:23:52,ATM Withdrawal,1579,UPI,Tablet,18,None,No
TXN009174,CUST1804,MER016,2025-09-19,01:25:25,Credit Card,13644,UPI,Laptop,41,None,No
TXN009175,CUST1362,MER008,2025-04-01,05:29:55,RTGS,53554,Debit Card,Tablet,23,None,No
TXN009176,CUST1523,MER032,2025-04-23,18:29:15,Net Banking,2686,Net Banking,Mobile,20,None,No
TXN009177,CUST0378,MER031,2025-07-31,15:37:24,Debit Card,6296,Debit Card,Mobile,13,None,No
TXN009178,CUST1738,MER034,2025-04-08,15:09:50,IMPS,8318,Net Banking,Tablet,5,None,No
TXN009179,CUST0107,MER032,2025-08-26,12:14:06,RTGS,1731,UPI,Tablet,13,None,No
TXN009180,CUST0086,MER016,2025-08-31,08:28:20,UPI,12766,Credit Card,Laptop,16,None,No
TXN009181,CUST0972,MER020,2025-01-17,09:26:07,ATM Withdrawal,2420,UPI,Mobile,25,None,No
TXN009182,CUST0145,MER001,2025-03-26,18:01:11,Debit Card,12985,UPI,Mobile,21,None,No
TXN009183,CUST0784,MER002,2025-09-01,22:12:11,Net Banking,2313,Net Banking,Mobile,6,None,No
TXN009184,CUST1820,MER034,2025-08-09,12:28:22,IMPS,10666,Net Banking,Laptop,10,None,No
TXN009185,CUST0689,MER007,2025-05-15,07:20:56,IMPS,30335,Debit Card,Laptop,25,None,No
TXN009186,CUST1728,MER009,2025-12-29,00:29:39,ATM Withdrawal,12220,UPI,Laptop,27,None,No
TXN009187,CUST0610,MER026,2025-01-27,07:31:03,Credit Card,90568,Credit Card,Laptop,51,None,No
TXN009188,CUST1129,MER023,2025-03-30,19:38:24,ATM Withdrawal,3734,Credit Card,Tablet,10,None,No
TXN009189,CUST0575,MER028,2025-08-08,17:09:31,Debit Card,10996,Debit Card,Tablet,17,None,No
TXN009190,CUST0500,MER016,2025-05-07,01:32:21,Credit Card,11226,Net Banking,Tablet,45,None,No
TXN009191,CUST0445,MER006,2025-06-25,05:48:05,UPI,697,UPI,Tablet,22,None,No
TXN009192,CUST0329,MER001,2025-10-27,18:32:12,Credit Card,12679,UPI,Mobile,9,None,No
TXN009193,CUST1274,MER018,2025-06-05,05:44:20,IMPS,24564,UPI,Tablet,23,None,No
TXN009194,CUST0730,MER003,2025-09-26,23:46:14,IMPS,26380,Credit Card,Tablet,24,None,No
TXN009195,CUST1100,MER030,2025-07-04,02:47:07,Debit Card,11295,Debit Card,Tablet,31,None,No
TXN009196,CUST1965,MER021,2025-06-05,23:36:36,NEFT,4442,UPI,Laptop,14,None,No
TXN009197,CUST1436,MER020,2025-05-13,02:16:07,NEFT,8647,Debit Card,Tablet,40,None,No
TXN009198,CUST1412,MER021,2025-03-05,02:58:52,UPI,1154,Net Banking,Tablet,38,None,No
TXN009199,CUST0556,MER020,2025-02-09,13:22:44,NEFT,1030,Net Banking,Laptop,17,None,No
TXN009200,CUST0197,MER032,2025-03-22,13:23:14,RTGS,90165,Net Banking,Laptop,59,None,No
TXN009201,CUST0585,MER005,2025-07-10,11:17:03,ATM Withdrawal,14355,Credit Card,Tablet,22,None,No
TXN009202,CUST1236,MER022,2025-10-19,06:59:21,Debit Card,40145,UPI,Laptop,10,None,No
TXN009203,CUST1880,MER001,2025-02-19,15:58:17,Credit Card,6965,Credit Card,Laptop,12,None,No
TXN009204,CUST0310,MER026,2025-06-06,18:28:53,UPI,802,UPI,Mobile,7,None,No
TXN009205,CUST0814,MER031,2025-11-23,00:28:50,UPI,24188,UPI,Mobile,37,None,No
TXN009206,CUST0611,MER019,2025-05-31,01:55:28,IMPS,2413,UPI,Laptop,45,None,No
TXN009207,CUST1603,MER027,2025-09-28,22:39:04,NEFT,1625,UPI,Laptop,15,None,No
TXN009208,CUST0317,MER025,2025-12-27,05:29:34,ATM Withdrawal,7894,Credit Card,Mobile,18,None,No
TXN009209,CUST1969,MER005,2025-11-02,11:38:42,RTGS,4676,UPI,Laptop,14,None,No
TXN009210,CUST0682,MER008,2025-03-27,00:39:52,UPI,2723,Net Banking,Laptop,40,None,No
TXN009211,CUST1243,MER022,2025-04-16,21:26:02,RTGS,70944,Net Banking,Laptop,25,None,No
TXN009212,CUST1652,MER026,2025-03-07,13:26:42,NEFT,27180,UPI,Laptop,6,None,No
TXN009213,CUST1274,MER027,2025-06-03,17:14:27,Credit Card,12957,UPI,Tablet,8,None,No
TXN009214,CUST1953,MER022,2025-08-20,16:27:50,NEFT,188,Debit Card,Tablet,10,None,No
TXN009215,CUST0080,MER011,2025-12-30,14:32:04,Debit Card,4394,Debit Card,Laptop,21,None,No
TXN009216,CUST0527,MER022,2025-09-26,23:56:07,IMPS,19024,Debit Card,Mobile,25,None,No
TXN009217,CUST1461,MER016,2025-09-24,19:47:20,Net Banking,7799,Debit Card,Laptop,15,None,No
TXN009218,CUST0615,MER028,2025-11-11,19:55:21,IMPS,90467,Credit Card,Mobile,54,None,No
TXN009219,CUST1663,MER011,2025-04-30,04:54:48,UPI,12973,UPI,Laptop,41,None,No
TXN009220,CUST1382,MER024,2025-02-14,02:14:42,Debit Card,13035,UPI,Mobile,39,None,No
TXN009221,CUST0653,MER015,2025-07-20,16:17:39,Credit Card,29278,Credit Card,Mobile,13,None,No
TXN009222,CUST1798,MER031,2025-10-17,03:06:04,NEFT,68394,Debit Card,Laptop,28,None,No
TXN009223,CUST1549,MER025,2025-05-27,16:52:51,Credit Card,8084,UPI,Mobile,11,None,No
TXN009224,CUST0931,MER022,2025-09-23,12:26:16,UPI,63413,Credit Card,Mobile,15,None,No
TXN009225,CUST0055,MER012,2025-10-27,10:25:32,Net Banking,16548,Net Banking,Laptop,21,None,No
TXN009226,CUST1733,MER004,2025-01-19,13:31:01,RTGS,46064,Credit Card,Laptop,16,None,No
TXN009227,CUST0756,MER002,2025-05-06,08:51:27,Credit Card,3690,Debit Card,Tablet,25,None,No
TXN009228,CUST1646,MER004,2025-03-16,11:39:37,NEFT,35500,Net Banking,Mobile,8,None,No
TXN009229,CUST0976,MER025,2025-02-22,06:49:18,Debit Card,1916,Net Banking,Mobile,12,None,No
TXN009230,CUST1606,MER002,2025-10-31,11:32:41,Debit Card,4343,Debit Card,Tablet,20,None,No
TXN009231,CUST1676,MER020,2025-06-16,17:00:49,RTGS,5740,Credit Card,Mobile,22,None,No
TXN009232,CUST1238,MER031,2025-03-15,13:53:03,IMPS,655,Credit Card,Tablet,6,None,No
TXN009233,CUST0406,MER025,2025-05-15,16:45:57,NEFT,1641,UPI,Laptop,11,None,No
TXN009234,CUST0566,MER005,2025-11-11,03:43:24,ATM Withdrawal,531,Debit Card,Tablet,39,None,No
TXN009235,CUST0532,MER004,2025-11-16,01:48:31,ATM Withdrawal,1135,UPI,Tablet,41,None,No
TXN009236,CUST1475,MER004,2025-04-11,21:30:37,UPI,5400,UPI,Tablet,6,None,No
TXN009237,CUST0446,MER034,2025-05-05,01:40:29,NEFT,20462,Net Banking,Tablet,25,None,No
TXN009238,CUST0121,MER002,2025-04-26,04:47:05,IMPS,3800,UPI,Laptop,44,None,No
TXN009239,CUST1509,MER009,2025-07-21,03:00:14,UPI,1709,Net Banking,Tablet,34,None,No
TXN009240,CUST0919,MER001,2025-08-18,03:24:01,Net Banking,23478,UPI,Laptop,35,None,No
TXN009241,CUST0720,MER002,2025-10-30,10:36:17,ATM Withdrawal,2421,Net Banking,Tablet,23,None,No
TXN009242,CUST1215,MER001,2025-07-25,18:40:32,ATM Withdrawal,68366,Debit Card,Tablet,5,None,No
TXN009243,CUST0804,MER002,2025-10-18,22:36:49,Debit Card,7276,Credit Card,Tablet,8,None,No
TXN009244,CUST1094,MER013,2025-10-06,14:28:52,Credit Card,3636,Debit Card,Tablet,16,None,No
TXN009245,CUST0588,MER025,2025-07-27,18:14:58,Credit Card,23277,Debit Card,Laptop,21,None,No
TXN009246,CUST0322,MER029,2025-02-18,02:52:49,Credit Card,6419,UPI,Laptop,28,None,No
TXN009247,CUST1649,MER024,2025-12-18,03:11:49,Net Banking,2422,Net Banking,Mobile,26,None,No
TXN009248,CUST1397,MER022,2025-05-22,22:01:23,NEFT,27842,Credit Card,Mobile,13,None,No
TXN009249,CUST0010,MER034,2025-05-09,16:18:46,Net Banking,1881,Credit Card,Laptop,10,None,No
TXN009250,CUST0740,MER002,2025-05-23,21:43:51,RTGS,9357,Credit Card,Mobile,8,None,No
TXN009251,CUST0956,MER005,2025-10-19,10:15:56,Debit Card,28107,Debit Card,Tablet,16,None,No
TXN009252,CUST1027,MER030,2025-01-18,21:00:30,UPI,56797,Net Banking,Tablet,10,None,No
TXN009253,CUST1158,MER018,2025-02-04,22:00:20,Debit Card,162,Net Banking,Mobile,6,None,No
TXN009254,CUST0637,MER029,2025-06-20,13:54:17,RTGS,15483,Credit Card,Tablet,18,None,No
TXN009255,CUST1441,MER008,2025-03-09,17:15:37,ATM Withdrawal,24462,Debit Card,Mobile,16,None,No
TXN009256,CUST0999,MER009,2025-12-02,12:38:18,UPI,8570,UPI,Laptop,14,None,No
TXN009257,CUST1427,MER029,2025-06-15,23:11:57,Debit Card,3258,Net Banking,Mobile,21,None,No
TXN009258,CUST0465,MER025,2025-10-28,21:14:06,Net Banking,2623,Net Banking,Mobile,5,None,No
TXN009259,CUST1093,MER017,2025-02-16,04:54:09,NEFT,14772,Credit Card,Laptop,45,None,No
TXN009260,CUST0285,MER033,2025-05-14,15:24:02,NEFT,753,Debit Card,Laptop,23,None,No
TXN009261,CUST1708,MER020,2025-09-07,10:15:59,ATM Withdrawal,5872,Net Banking,Mobile,11,None,No
TXN009262,CUST0405,MER023,2025-01-06,18:48:54,ATM Withdrawal,288,Net Banking,Laptop,9,None,No
TXN009263,CUST1957,MER016,2025-12-12,01:51:27,Debit Card,46321,Net Banking,Laptop,44,None,No
TXN009264,CUST0875,MER028,2025-03-02,21:33:52,UPI,11247,Debit Card,Tablet,23,None,No
TXN009265,CUST0888,MER001,2025-06-14,02:59:48,IMPS,2511,Net Banking,Laptop,45,None,No
TXN009266,CUST1849,MER003,2025-04-23,23:56:43,RTGS,42206,Credit Card,Tablet,13,None,No
TXN009267,CUST1563,MER011,2025-12-07,14:52:04,RTGS,11449,Credit Card,Mobile,9,None,No
TXN009268,CUST1756,MER023,2025-12-03,17:46:39,NEFT,40423,Net Banking,Laptop,23,None,No
TXN009269,CUST1908,MER027,2025-12-25,10:15:31,ATM Withdrawal,13647,Net Banking,Tablet,6,None,No
TXN009270,CUST0380,MER019,2025-07-20,04:00:33,ATM Withdrawal,90613,UPI,Laptop,61,Phishing,Yes
TXN009271,CUST1010,MER019,2025-10-11,00:46:38,IMPS,2597,UPI,Laptop,31,None,No
TXN009272,CUST0455,MER019,2025-12-12,03:06:57,NEFT,22620,Debit Card,Laptop,27,None,No
TXN009273,CUST1409,MER006,2025-07-23,08:24:53,ATM Withdrawal,92546,UPI,Tablet,52,None,No
TXN009274,CUST0484,MER013,2025-01-01,11:11:28,Debit Card,7813,Credit Card,Tablet,12,None,No
TXN009275,CUST1236,MER010,2025-03-01,06:02:07,NEFT,24642,UPI,Laptop,7,None,No
TXN009276,CUST0519,MER018,2025-03-06,08:42:03,IMPS,13250,UPI,Tablet,15,None,No
TXN009277,CUST0828,MER013,2025-04-22,03:34:27,RTGS,67,Debit Card,Mobile,35,None,No
TXN009278,CUST0946,MER027,2025-12-10,05:19:51,IMPS,9343,Debit Card,Laptop,23,None,No
TXN009279,CUST1223,MER032,2025-08-04,11:03:00,Credit Card,19170,UPI,Mobile,8,None,No
TXN009280,CUST1343,MER016,2025-06-30,17:11:38,Credit Card,63128,Net Banking,Mobile,18,None,No
TXN009281,CUST0810,MER024,2025-09-30,23:59:48,UPI,6207,Credit Card,Laptop,21,None,No
TXN009282,CUST1280,MER011,2025-04-23,19:05:55,Debit Card,13107,UPI,Mobile,24,None,No
TXN009283,CUST1201,MER029,2025-12-13,01:06:48,RTGS,4294,Credit Card,Mobile,26,None,No
TXN009284,CUST1584,MER005,2025-11-09,00:42:37,NEFT,402,Net Banking,Tablet,35,None,No
TXN009285,CUST0122,MER022,2025-11-09,10:53:01,UPI,3949,Net Banking,Tablet,21,None,No
TXN009286,CUST0581,MER005,2025-05-25,02:51:37,NEFT,2074,Credit Card,Tablet,32,None,No
TXN009287,CUST1147,MER015,2025-05-13,00:30:23,Debit Card,2869,Debit Card,Laptop,33,None,No
TXN009288,CUST1664,MER019,2025-03-22,06:21:35,UPI,25184,Credit Card,Laptop,10,None,No
TXN009289,CUST1139,MER008,2025-02-20,05:36:21,NEFT,14112,Debit Card,Laptop,17,None,No
TXN009290,CUST0377,MER020,2025-07-12,00:57:33,Credit Card,10590,Debit Card,Tablet,32,None,No
TXN009291,CUST1371,MER009,2025-10-15,02:14:51,NEFT,32381,Debit Card,Tablet,41,None,No
TXN009292,CUST1057,MER025,2025-07-03,07:04:31,Net Banking,216,UPI,Mobile,7,None,No
TXN009293,CUST1380,MER001,2025-08-30,22:04:34,Credit Card,884,UPI,Laptop,20,None,No
TXN009294,CUST1305,MER021,2025-07-18,18:31:30,ATM Withdrawal,7076,Debit Card,Mobile,24,None,No
TXN009295,CUST1124,MER026,2025-11-24,03:58:02,Credit Card,9029,Debit Card,Tablet,29,None,No
TXN009296,CUST1815,MER028,2025-10-07,16:03:01,UPI,844,UPI,Laptop,6,None,No
TXN009297,CUST0668,MER013,2025-11-08,02:30:55,UPI,543,Credit Card,Tablet,38,None,No
TXN009298,CUST0660,MER026,2025-02-07,15:43:39,IMPS,22069,Debit Card,Mobile,25,None,No
TXN009299,CUST1521,MER023,2025-11-30,15:07:07,Credit Card,3792,UPI,Mobile,20,None,No
TXN009300,CUST1589,MER022,2025-10-07,05:43:00,Debit Card,2143,Net Banking,Tablet,9,None,No
TXN009301,CUST0135,MER028,2025-04-26,15:03:03,Debit Card,87606,Debit Card,Tablet,42,None,No
TXN009302,CUST1445,MER007,2025-11-16,06:15:12,Debit Card,1164,UPI,Mobile,5,None,No
TXN009303,CUST0498,MER032,2025-02-04,23:28:23,UPI,2781,UPI,Tablet,11,None,No
TXN009304,CUST0515,MER003,2025-10-30,23:45:48,Credit Card,26521,Credit Card,Laptop,13,None,No
TXN009305,CUST1617,MER009,2025-12-06,12:35:58,NEFT,16208,Net Banking,Laptop,10,None,No
TXN009306,CUST1957,MER029,2025-05-04,03:57:03,Net Banking,27104,Net Banking,Laptop,43,None,No
TXN009307,CUST1764,MER022,2025-08-07,07:28:29,RTGS,2612,UPI,Mobile,24,None,No
TXN009308,CUST0527,MER013,2025-03-21,03:39:40,ATM Withdrawal,19364,Debit Card,Mobile,31,None,No
TXN009309,CUST0827,MER034,2025-12-06,11:08:18,RTGS,9697,Debit Card,Tablet,15,None,No
TXN009310,CUST0883,MER034,2025-05-31,15:11:48,Credit Card,61111,UPI,Tablet,22,None,No
TXN009311,CUST0295,MER007,2025-05-03,15:38:53,UPI,10946,Credit Card,Laptop,12,None,No
TXN009312,CUST1343,MER010,2025-03-19,02:26:58,Debit Card,72332,Net Banking,Mobile,35,None,No
TXN009313,CUST1692,MER023,2025-08-05,09:09:19,RTGS,978,UPI,Mobile,15,None,No
TXN009314,CUST1869,MER006,2025-03-16,02:47:56,ATM Withdrawal,28900,Credit Card,Mobile,39,None,No
TXN009315,CUST0307,MER024,2025-04-29,03:57:02,RTGS,28284,UPI,Mobile,44,None,No
TXN009316,CUST0980,MER017,2025-08-04,08:35:48,Net Banking,4972,Net Banking,Mobile,21,None,No
TXN009317,CUST0722,MER009,2025-03-18,16:48:08,NEFT,28631,Credit Card,Mobile,22,None,No
TXN009318,CUST1730,MER004,2025-03-10,06:12:42,Credit Card,24618,UPI,Tablet,18,None,No
TXN009319,CUST1145,MER028,2025-12-12,05:15:23,IMPS,25589,Debit Card,Tablet,8,None,No
TXN009320,CUST1377,MER001,2025-03-26,15:48:32,NEFT,1971,Debit Card,Tablet,14,None,No
TXN009321,CUST0080,MER016,2025-09-23,03:08:05,Debit Card,74247,Debit Card,Laptop,28,None,No
TXN009322,CUST1395,MER031,2025-03-20,20:34:35,Debit Card,14108,Net Banking,Laptop,5,None,No
TXN009323,CUST0931,MER028,2025-08-29,02:21:55,ATM Withdrawal,3592,Credit Card,Mobile,42,None,No
TXN009324,CUST1438,MER010,2025-08-31,17:13:09,Debit Card,1938,Credit Card,Laptop,22,None,No
TXN009325,CUST0145,MER026,2025-02-23,12:12:25,IMPS,10998,UPI,Mobile,22,None,No
TXN009326,CUST0114,MER003,2025-04-02,22:18:05,Net Banking,3534,Credit Card,Tablet,14,None,No
TXN009327,CUST0267,MER014,2025-02-09,18:51:41,RTGS,3980,Net Banking,Mobile,11,None,No
TXN009328,CUST0333,MER028,2025-09-05,07:11:57,Net Banking,15900,Net Banking,Tablet,24,None,No
TXN009329,CUST1251,MER017,2025-04-20,20:22:53,UPI,3716,Credit Card,Tablet,24,None,No
TXN009330,CUST0064,MER004,2025-10-17,01:41:33,ATM Withdrawal,14511,Credit Card,Mobile,35,None,No
TXN009331,CUST0049,MER023,2025-05-20,11:04:20,NEFT,8337,Net Banking,Laptop,23,None,No
TXN009332,CUST0281,MER020,2025-01-17,06:45:08,NEFT,2585,Net Banking,Laptop,15,None,No
TXN009333,CUST0183,MER021,2025-06-01,07:05:10,Credit Card,7263,UPI,Tablet,18,None,No
TXN009334,CUST1387,MER033,2025-03-25,09:05:28,RTGS,26102,Net Banking,Laptop,21,None,No
TXN009335,CUST0757,MER012,2025-08-14,16:02:27,NEFT,2062,Credit Card,Laptop,20,None,No
TXN009336,CUST1852,MER001,2025-09-10,22:43:26,RTGS,1764,Credit Card,Tablet,18,None,No
TXN009337,CUST0481,MER004,2025-11-15,18:14:35,IMPS,214,Debit Card,Tablet,20,None,No
TXN009338,CUST0100,MER017,2025-10-09,21:11:02,Credit Card,96514,Debit Card,Mobile,56,None,No
TXN009339,CUST1249,MER034,2025-12-17,00:08:21,RTGS,55767,UPI,Laptop,27,None,No
TXN009340,CUST0639,MER013,2025-01-09,22:38:15,RTGS,56120,Debit Card,Tablet,19,None,No
